Timestamps (secs),zScore,Events
66454.55453,0.5265559061482907,
66454.58787,0.72195970262495,
66454.62118,0.605580767046827,
66454.65453,0.22763615727041242,
66454.68787,1.1540493173467572,
66454.72118,0.02829396217658352,
66454.75453,1.3533826593881555,
66454.78787,1.1883255746444759,
66454.82118,1.050259405225257,
66454.85453,0.9294873542246693,
66454.88784,0.5760391357225252,
66454.92118,0.4590511620950093,
66454.95453,0.9751136558236314,
66454.98784,0.8337216791174787,
66455.02118,0.6185747475807903,
66455.05453,0.3622805779262211,
66455.08784,0.638494620419377,
66455.12118,0.9835680052910076,
66455.1545,0.7631990959257013,
66455.18784,1.2110567927340634,
66455.22118,1.2043780679796379,
66455.2545,1.511750567849084,
66455.28784,1.0149624875660852,
66455.32115,1.1146694402314434,
66455.3545,1.9115846609501328,
66455.38784,1.364648354106504,
66455.42115,1.1835025797818237,
66455.4545,0.876457352641398,
66455.48784,1.3415403365726468,
66455.52115,0.6830898101287047,
66455.5545,0.9051610354943526,
66455.58781,0.7570603449120448,
66455.62115,1.7283009333029276,
66455.6545,0.7123663347851559,
66455.68784,1.1850348232380958,
66455.72115,0.739059966502181,
66455.7545,0.9947841732942229,
66455.78781,1.0969896693160541,
66455.82115,1.1331087841467176,
66455.8545,0.8532805038117381,
66455.88781,1.434535929433586,
66455.92115,1.8321015299654588,
66455.95446,0.9485617060046387,
66455.98781,1.381090286231972,
66456.02115,0.7135653314009459,
66456.05446,1.1281390406271505,
66456.08781,0.8454396698105611,
66456.12115,0.887406226158907,
66456.15446,0.8182786819421756,
66456.18781,0.34365185688629496,
66456.22112,1.2788759371576526,
66456.25446,0.41452503669424734,
66456.28781,0.5415801665347875,
66456.32112,1.0770218682380848,
66456.35446,0.20133644176047075,
66456.38781,0.204001038354557,
66456.42112,0.9537770185986527,
66456.45446,0.49949903846902505,
66456.48778,0.2580583655338565,
66456.52112,1.3506192423765082,
66456.55446,0.7506333963561462,
66456.58778,1.1957410066222136,
66456.62112,0.577188605623182,
66456.65446,0.8350412215620603,
66456.68778,-0.10082074551499032,
66456.72112,0.4092864002131947,
66456.75443,0.208329566885204,
66456.78778,-0.3776138369358964,
66456.82112,0.13516789880423452,
66456.85443,0.45481100245362666,
66456.88778,0.29651480422949894,
66456.92109,-0.3149327788684384,
66456.95443,0.4978844002348922,
66456.98778,0.17111027585631153,
66457.02109,0.25286856464473684,
66457.05443,0.02185632907971182,
66457.08778,-0.17298129082802607,
66457.12109,-0.21840488483309928,
66457.15443,-0.7237678604122946,
66457.18778,0.3703865185952778,
66457.22109,0.8714547410591327,
66457.25443,-0.23004714598292506,
66457.28778,0.3556961961725213,
66457.32109,0.17848905347771588,
66457.35443,0.4468127352545905,
66457.38778,0.8922380740740764,
66457.42109,0.006219244350216142,
66457.4544,0.07643409240640564,
66457.48774,-0.3120137601475034,
66457.52109,0.3469378978631343,
66457.5544,0.3777924063973848,
66457.58774,0.1205747983231729,
66457.62109,0.3454640341744258,
66457.6544,0.44221531376245776,
66457.68774,0.0553130351341734,
66457.72109,1.399129506815938,
66457.7544,0.7734334457416234,
66457.78774,0.11732690839738007,
66457.82106,0.756591390284905,
66457.8544,0.7748502101280155,
66457.88774,0.4625275043324062,
66457.92106,0.6590907641274953,
66457.9544,0.9452147626485218,
66457.98774,0.8787518150259055,
66458.02106,0.7422740810127251,
66458.0544,-0.2474687084778307,
66458.08774,0.4934479652214904,
66458.12106,0.5241324012118451,
66458.1544,0.24543647401459318,
66458.18771,1.1058227730327632,
66458.22106,0.5390616274743869,
66458.2544,0.2432692226935389,
66458.28771,0.25020396805067946,
66458.32106,0.7834617597805165,
66458.35437,0.8058890290280935,
66458.38771,1.1632592205077357,
66458.42106,0.02276022990595063,
66458.45437,0.30432748059754694,
66458.48771,0.9453826473746776,
66458.52102,0.6716047491640039,
66458.55437,0.2595217776943261,
66458.58771,0.7451258669136367,
66458.62102,0.9416395999935927,
66458.65437,0.6597002602873542,
66458.68771,0.632113179272358,
66458.72102,1.1290062870970847,
66458.75437,0.8434289275514604,
66458.78771,0.8171351861530092,
66458.82102,1.0914792609324888,
66458.85437,0.9466226739824544,
66458.88771,1.161998057830689,
66458.92102,0.21537819283656093,
66458.95437,0.9439902543278663,
66458.98768,1.5237756025546119,
66459.02102,0.4971114967657416,
66459.05437,1.5470834487413598,
66459.08768,1.1035371637007152,
66459.12102,0.8455428658637175,
66459.15434,1.170461260350525,
66459.18768,0.8771245374456205,
66459.22102,0.8086120053897724,
66459.25434,1.382071871406473,
66459.28768,1.229515441230065,
66459.32102,1.6147542460322257,
66459.35434,1.2983252568933488,
66459.38768,0.6006453882846138,
66459.42099,0.7520306231490768,
66459.45434,1.1126353740853039,
66459.48768,0.7425129848525103,
66459.52099,0.36459836419779623,
66459.55434,0.32657687170122396,
66459.58768,0.19702343151691612,
66459.62099,0.7481477253585019,
66459.65434,0.6345126691985358,
66459.68768,0.30995820179716943,
66459.72099,0.5060398676190822,
66459.75434,0.5760546540095886,
66459.78765,1.0622977703999927,
66459.82099,0.9956318821706955,
66459.85434,0.40958080487954573,
66459.88765,0.8789518766915307,
66459.92099,0.2373072094584977,
66459.9543,0.44965785592084034,
66459.98765,1.280720982508424,
66460.02099,0.47220854993829336,
66460.0543,0.30218172167504664,
66460.08765,0.3133761642669736,
66460.12096,1.6892871710907944,
66460.1543,0.5543345521057365,
66460.18765,0.814253411130397,
66460.22096,0.45086570558908995,
66460.2543,0.9087683750887798,
66460.28765,0.7291743818138335,
66460.32096,1.2387215580973507,
66460.3543,0.42029962760975786,
66460.38765,1.0182387681378857,
66460.42096,0.8632888221467038,
66460.4543,0.9513535136621782,
66460.48765,0.5589253083632941,
66460.52096,0.6442954141629819,
66460.5543,1.6859013855605463,
66460.58765,1.1858720805863296,
66460.62096,1.3984127952965535,
66460.6543,1.2972941450037145,
66460.68762,-0.040042065113470096,
66460.72096,1.231401160243539,
66460.75427,0.9375866296590644,
66460.78762,0.5792337126396075,
66460.82096,1.2154174982042665,
66460.85427,1.3366223075860397,
66460.88762,1.3989334644566243,
66460.92096,1.1084551926873512,
66460.95427,0.3986940974233223,
66460.98762,0.7660963892353481,
66461.02093,1.127454506047322,
66461.05427,1.3255266854116448,
66461.08762,0.5545908057211567,
66461.12093,0.4660638248131752,
66461.15427,1.104297194811066,
66461.18762,0.721752975724663,
66461.22093,0.7374393541565577,
66461.25427,0.37686299386628064,
66461.28762,0.5212117840151018,
66461.32093,0.8117588870802642,
66461.35427,0.5628472813407343,
66461.38758,0.12054262138367466,
66461.42093,0.5752924350814401,
66461.45427,-0.16531650348226415,
66461.48758,0.30383898837694556,
66461.52093,0.49787773500025934,
66461.55424,0.5457896459312693,
66461.58758,0.5106394769290414,
66461.62093,0.20122693680196538,
66461.65424,-0.13149632845288559,
66461.68758,0.7971036205379749,
66461.7209,0.8273724149099292,
66461.75424,1.3659827237149778,
66461.78758,1.185105842351783,
66461.8209,0.6576466565477243,
66461.85424,1.0555950306352704,
66461.88758,0.5796231514299137,
66461.9209,1.040203747992927,
66461.95424,0.6203847370510368,
66461.98758,0.8809919169491607,
66462.0209,0.5722960883414692,
66462.05424,1.0608081554114288,
66462.08758,0.5052047980887039,
66462.1209,0.16349766115391756,
66462.15424,0.8141628544232482,
66462.18755,0.9644270100330042,
66462.2209,0.9787316799590897,
66462.25424,0.9620896861679964,
66462.28755,0.3505887900612332,
66462.3209,0.7335457718250097,
66462.35421,0.8152135039063441,
66462.38755,0.984624628885565,
66462.4209,0.23256085149162356,
66462.45421,0.10124223812266203,
66462.48755,0.715394858464654,
66462.5209,0.9746787096245614,
66462.55421,0.18369551301927034,
66462.58755,1.4774325894362363,
66462.62086,1.288389789160584,
66462.65421,0.6602380462103257,
66462.68755,0.01501155108770175,
66462.72086,0.10055551572494915,
66462.75421,0.1673845782508616,
66462.78755,-0.2911830882352531,
66462.82086,0.17296600574805618,
66462.85421,1.0259268793707155,
66462.88755,0.04169071197008984,
66462.92086,-0.14645773165498338,
66462.95421,0.09046101631854585,
66462.98752,0.33589846763850556,
66463.02086,0.08992323039554548,
66463.05421,0.18884842653926462,
66463.08752,0.5041863255451063,
66463.12086,-0.09900409081013992,
66463.15418,0.44950950878817497,
66463.18752,1.2268208555143072,
66463.22086,0.8994701030385659,
66463.25418,1.266194067395017,
66463.28752,1.1552631411264396,
66463.32083,0.9380732903911231,
66463.35418,0.5764178899718292,
66463.38752,1.402308565445928,
66463.42083,0.664771012042251,
66463.45418,0.5250880165710149,
66463.48752,0.6457199841493203,
66463.52083,0.09471404831869941,
66463.55418,0.7765891804845458,
66463.58752,0.46327420497346233,
66463.62083,0.6983889375881778,
66463.65418,0.7900821047673495,
66463.68752,0.2998977108187781,
66463.72083,-0.6151287505999898,
66463.75418,0.527068769708415,
66463.78752,0.3560146158491402,
66463.82083,0.25838942455659886,
66463.85418,0.49939113198629914,
66463.88749,0.35508072590122974,
66463.92083,0.5787858940816799,
66463.95414,-0.07646224984514641,
66463.98749,0.2309102500243286,
66464.02083,0.7329758089625111,
66464.05414,1.0009655527756454,
66464.08749,0.26463584904024706,
66464.12083,0.30391471792020214,
66464.15414,0.2704144592620689,
66464.18749,0.7000395390554727,
66464.2208,-0.5762266811642464,
66464.25414,-0.11393710336634554,
66464.28749,0.052760131316448,
66464.3208,-0.1124670259712142,
66464.35414,0.5219777892368275,
66464.38749,1.6692738626040322,
66464.4208,0.8964744474217952,
66464.45414,0.8982455947179104,
66464.48749,0.6801001286233667,
66464.5208,0.15645500931405112,
66464.55414,0.7927855435355958,
66464.58746,1.1042993826288925,
66464.6208,1.4266903850028396,
66464.65414,0.7665442077932757,
66464.68746,0.7376892988666579,
66464.7208,1.253723401949417,
66464.75411,1.2524922283940998,
66464.78746,1.0838171195150195,
66464.8208,1.0395492025347413,
66464.85411,0.720838390357451,
66464.88746,1.2829399483624668,
66464.9208,1.8730029659961007,
66464.95411,1.11024185827053,
66464.98746,0.9911228295678272,
66465.0208,1.7522437873543708,
66465.05411,0.41387486687174374,
66465.08746,1.8463977031683978,
66465.12077,0.6857999141315839,
66465.15411,2.1272737540454747,
66465.18746,1.6707761169386617,
66465.22077,1.0866000741200705,
66465.25411,1.0749578129702448,
66465.28746,2.4702808958314386,
66465.32077,0.9428341191926054,
66465.35411,0.629624629333658,
66465.38746,1.0679129733125516,
66465.42077,1.4092328592748296,
66465.45411,1.3511980582914374,
66465.48746,1.6551525956911661,
66465.52077,1.1343459318134674,
66465.55408,1.6700944612998312,
66465.58746,0.7365831485569673,
66465.62077,1.9950878942066368,
66465.65408,1.378653908936669,
66465.68746,1.346820003045686,
66465.72077,1.453756796857736,
66465.75408,1.848575639030425,
66465.78746,1.3024599308825084,
66465.82074,2.292753145642159,
66465.85408,1.9186525914821593,
66465.88746,1.802280321138669,
66465.92074,2.1106250950197776,
66465.95408,1.2664396364694062,
66465.98746,1.705149596178104,
66466.02074,1.0662945487847262,
66466.05408,1.189178350279773,
66466.08746,1.5785167731905685,
66466.12074,2.0815812670789158,
66466.15408,1.6774186454472488,
66466.18746,2.0571239509915396,
66466.22074,2.407926419369888,
66466.25408,1.1981038421921446,
66466.28746,1.6864975512511102,
66466.32074,2.3034564500852786,
66466.35405,1.4992792112803415,
66466.38746,1.7265619629463393,
66466.42074,1.2456563034545203,
66466.45405,0.9496378671926866,
66466.48746,0.966525430058198,
66466.5207,1.485328016911429,
66466.55405,1.1002268747009025,
66466.58746,2.122116821219082,
66466.6207,0.9493472488198839,
66466.65405,1.5018816418132002,
66466.68739,1.49591962857813,
66466.7207,1.0887029715620995,
66466.75405,1.0823470421198882,
66466.78736,1.0443917349909126,
66466.8207,1.6870053480523812,
66466.85405,1.435215753583903,
66466.88736,0.6703329019460418,
66466.9207,0.5972078882213768,
66466.95405,1.2015089323030912,
66466.98736,0.9488221022429779,
66467.0207,1.5079446632836289,
66467.05405,1.455848551648326,
66467.08736,0.49420351891503495,
66467.1207,1.18564581609261,
66467.15402,0.17510993318207171,
66467.18736,0.5715882298745152,
66467.2207,1.653708030000958,
66467.25402,0.9827606352833502,
66467.28736,1.3946930718025652,
66467.3207,1.3380428582660377,
66467.35402,1.6171566148994592,
66467.38736,1.0561911963258344,
66467.42067,0.7862768913250948,
66467.45402,0.9228429942275396,
66467.48736,0.8955076894111863,
66467.52067,1.3746848300746564,
66467.55402,1.6821561503616347,
66467.58736,0.7073921138488115,
66467.62067,1.1234747426442497,
66467.65402,1.2169219403566938,
66467.68733,0.7489780844593397,
66467.72067,1.6879698164640393,
66467.75402,0.848689056431067,
66467.78733,1.1865197277971196,
66467.82067,1.5105597331626108,
66467.85398,0.6386495310055511,
66467.88733,1.2569434905713937,
66467.92067,1.0190002959428341,
66467.95398,0.501637797363063,
66467.98733,1.6797281680084117,
66468.02067,0.41968163472675246,
66468.05398,0.9909287420136347,
66468.08733,-0.2593710095366827,
66468.12064,0.6910338401830961,
66468.15398,0.8943542002041602,
66468.18733,0.5353400724918559,
66468.22064,1.3488155833470075,
66468.25398,0.748362614188077,
66468.28733,0.10510399984399581,
66468.32064,0.6656187209186948,
66468.35398,1.1127597062077015,
66468.38733,1.163870213362192,
66468.42064,-0.39145804895801745,
66468.45398,0.15024076176993006,
66468.4873,0.7798304051757925,
66468.52064,0.5349096037095921,
66468.55398,0.40617169546223,
66468.5873,0.8618942412820658,
66468.62064,1.1056355837259089,
66468.65398,0.8952366086318451,
66468.6873,0.08059875551726597,
66468.72064,0.7301988284688637,
66468.75395,-0.006533644526106509,
66468.7873,1.2240634126141214,
66468.82064,0.7626739493487665,
66468.85395,0.6896266199723927,
66468.8873,0.9252620217472077,
66468.92064,-0.14581387073779972,
66468.95395,1.0308192948712753,
66468.9873,0.6934018442929758,
66469.02061,0.7858934266462214,
66469.05395,1.600000159072433,
66469.0873,0.8860588824104515,
66469.12061,1.285576154310661,
66469.15395,1.1679465075837592,
66469.1873,0.5801331360490112,
66469.22061,0.5880730234804836,
66469.25395,1.623822467295143,
66469.28726,0.8440532508751825,
66469.32061,1.3614024189857457,
66469.35395,1.8443809867978354,
66469.38726,1.2219649925888987,
66469.42061,0.6361983265463846,
66469.45392,0.12244097974321431,
66469.48726,1.8226675501286451,
66469.52061,1.3300963055999324,
66469.55392,0.9427845924774433,
66469.58726,1.87257687284949,
66469.62061,1.5151707181367147,
66469.65392,0.7458230408395885,
66469.68726,1.9545456748318664,
66469.72058,0.9704900315034332,
66469.75392,1.2732133953478157,
66469.78726,2.1833973243104405,
66469.82058,1.5847243555000856,
66469.85392,1.5395592029282592,
66469.88726,1.3423842591554844,
66469.92058,1.7546139792820483,
66469.95392,1.2058503331925667,
66469.98726,0.9526535185133271,
66470.02058,1.1437392379876075,
66470.05392,1.2036013782168233,
66470.08723,0.4897222676160694,
66470.12058,1.064583379732012,
66470.15392,1.1182379376517395,
66470.18723,0.01232581842437444,
66470.22058,1.5224860492317018,
66470.25392,1.494475754011122,
66470.28723,1.1969393121148324,
66470.32058,0.948688917068121,
66470.35392,0.954048099377994,
66470.38723,1.639646741331464,
66470.42058,-0.1487928677021357,
66470.45392,0.255042481200424,
66470.48723,0.6528598579309395,
66470.52058,0.6238393538771744,
66470.55389,1.1051149145658092,
66470.58723,0.42408370498280046,
66470.62054,-0.30629065075218964,
66470.65389,0.33037760772667246,
66470.68723,-0.5871433777422281,
66470.72054,-0.06600634596504516,
66470.75389,0.209427220471748,
66470.78723,0.47576636281758744,
66470.82054,0.9378732287254979,
66470.85389,-0.4182100604426353,
66470.8872,-0.3776978301895364,
66470.92054,0.4979554193485505,
66470.95389,-0.0704525413834568,
66470.9872,-0.0976590366606352,
66471.02054,-0.5916741557563558,
66471.05389,-0.42787823368969374,
66471.0872,0.7587781791993918,
66471.12054,0.28107111593105333,
66471.15386,0.045775859244145345,
66471.1872,0.18281091677373,
66471.22054,-0.32566895137422763,
66471.25386,0.2822139205970485,
66471.2872,-0.15094081444249155,
66471.32051,0.0742039839009524,
66471.35386,0.08206883291236843,
66471.3872,0.15411987326686988,
66471.42051,0.5943882792599634,
66471.45386,1.0726915082188953,
66471.4872,0.4246432163170312,
66471.52051,0.7306466470267914,
66471.55386,1.386294914284955,
66471.5872,0.45398190703471,
66471.62051,0.7523600836959817,
66471.65386,0.587117408121285,
66471.68717,0.6306190868670166,
66471.72051,1.1178244838511946,
66471.75386,1.494033909564656,
66471.78717,1.2605593268889963,
66471.82051,1.0959671774660873,
66471.85386,0.8845304252477564,
66471.88717,1.6698555574600171,
66471.92051,0.8633209990862308,
66471.95382,0.7415311666652461,
66471.98717,0.33872026441768777,
66472.02051,1.608215604700024,
66472.05382,1.2006416858332147,
66472.08717,0.27194291642479296,
66472.12051,1.156337114496603,
66472.15382,1.4369120954726962,
66472.18717,0.678429989562668,
66472.22048,1.1856331767465444,
66472.25382,0.8020778414743482,
66472.28717,0.507277015285832,
66472.32048,1.5035089193934275,
66472.35382,1.4706376944886146,
66472.38717,1.318692948289892,
66472.42048,1.3524314196646101,
66472.45382,0.06281395706017759,
66472.48714,1.309902473040949,
66472.52048,2.135347517775033,
66472.55382,1.026675767829627,
66472.58714,1.5313542088289072,
66472.62048,1.5568295393494727,
66472.65382,1.4980868798991553,
66472.68714,1.2367241463075447,
66472.72048,1.6767469832262203,
66472.75379,0.9626123101331885,
66472.78714,0.8928131036953995,
66472.82048,1.096860626764087,
66472.85379,1.6261859939881873,
66472.88714,1.6475459551002336,
66472.92048,1.8102523855096397,
66472.95379,1.0700397839836377,
66472.98714,0.9657525265890474,
66473.02045,1.298206898882355,
66473.05379,1.7005071253876156,
66473.08714,0.6920929863893674,
66473.12045,2.0948636781677976,
66473.15379,1.1859342466475284,
66473.18714,0.904969826881158,
66473.22045,1.2716287462353546,
66473.25379,1.9019650902822731,
66473.2871,0.9656341685780536,
66473.32045,2.146481982123559,
66473.35379,1.6797755069056894,
66473.3871,0.8118170338350649,
66473.42045,1.5799635266986032,
66473.45379,1.2026779397971807,
66473.4871,1.3893167727298201,
66473.52045,1.3065129012170946,
66473.55379,0.17287763685879184,
66473.5871,1.2551051104552262,
66473.62045,1.6123869330455463,
66473.65376,1.1729102769918935,
66473.6871,1.7888535822234335,
66473.72045,1.1879705006115235,
66473.75376,1.4880847686883856,
66473.7871,1.854344255834474,
66473.82042,1.4166065701374095,
66473.85376,1.0511226323887641,
66473.8871,1.643516308652744,
66473.92042,1.4300783583509433,
66473.95376,1.8427275063895425,
66473.9871,1.6404278067298739,
66474.02042,1.463100118206277,
66474.05376,1.5582696276228456,
66474.08707,1.6696355000904932,
66474.12042,1.7485202775667765,
66474.15376,1.7209631856734808,
66474.18707,1.456427367563284,
66474.22042,1.5799373238705667,
66474.25376,2.136800245394472,
66474.28707,1.1542146794611703,
66474.32042,1.7731243423110095,
66474.35376,1.34646940642954,
66474.38707,2.500424666957766,
66474.42042,1.4899209609867266,
66474.45376,1.4298161306240904,
66474.48707,1.774587754471508,
66474.52042,0.6657887934626484,
66474.55373,1.7948415652738348,
66474.58707,1.3054689169686318,
66474.62038,1.386841553260386,
66474.65373,1.9990291717648043,
66474.68707,1.2448729484571306,
66474.72038,1.5841048659224537,
66474.75373,1.3357805728210574,
66474.78707,1.1344664776422877,
66474.82038,1.715800278735627,
66474.85373,1.2954734709924371,
66474.88704,2.214313998905919,
66474.92038,1.3847276149480998,
66474.95373,1.0507069907703637,
66474.98704,1.25063271220872,
66475.02038,1.4863136213922992,
66475.05373,1.0531588863527592,
66475.08704,1.470211601341975,
66475.12038,1.0378402212998534,
66475.15373,1.7194009530954792,
66475.18704,1.3616158111206367,
66475.22038,1.4224635558307517,
66475.2537,0.9426640466486519,
66475.28704,1.2643345512096085,
66475.32038,1.2015022670684872,
66475.3537,1.1945779732395856,
66475.38704,1.50560733941865,
66475.42035,0.44539437239244783,
66475.4537,0.8523204110357333,
66475.48704,0.09211001931003245,
66475.52035,1.1229514275559151,
66475.5537,0.9904449602226026,
66475.58701,0.4029275918300143,
66475.62035,0.36358277059519656,
66475.6537,0.9452709545982878,
66475.68701,0.9040504077678557,
66475.72035,1.416436497593427,
66475.7537,0.7807838327171644,
66475.78701,0.9174316392742696,
66475.82035,1.2442057636528214,
66475.8537,0.11545451985314284,
66475.88701,0.32681577554100916,
66475.92035,-0.45634807946162986,
66475.9537,1.070524256897841,
66475.98701,0.6011531850858847,
66476.02035,0.13408324089304008,
66476.0537,0.4858741926932565,
66476.08701,0.9588932777623714,
66476.12032,0.5123222553358635,
66476.15366,0.05669474363992483,
66476.18701,0.8013954947123174,
66476.22032,0.14859016030263508,
66476.25366,0.9912238378032148,
66476.28701,0.09692232963174031,
66476.32032,0.6487078341661158,
66476.35366,0.934694170095479,
66476.38701,0.5089131459184899,
66476.42032,1.1974581497863894,
66476.45366,0.9638368184538728,
66476.48698,0.27112048624048024,
66476.52032,1.1131191558763358,
66476.55366,0.40986740394600824,
66476.58698,1.0462367803416552,
66476.62032,1.0685501689950736,
66476.65366,1.105556067889104,
66476.68698,0.5737554811955405,
66476.72032,1.3713552364941453,
66476.75366,-0.04395897133211464,
66476.78698,1.3834431283840434,
66476.82032,1.056122365030003,
66476.85363,0.5679546874519934,
66476.88698,1.2294270723407719,
66476.92032,-0.014456182181972825,
66476.95363,0.9868764628022776,
66476.98698,1.081529322365116,
66477.02029,0.40157208615227064,
66477.05363,0.4658053833798996,
66477.08698,0.8477012641323124,
66477.12029,0.22722718088664476,
66477.15363,0.9546442650685582,
66477.18694,0.8802325769619812,
66477.22029,0.7206101710586679,
66477.25363,0.12870475400249745,
66477.28694,-0.018210270433314926,
66477.32029,0.6248444959514773,
66477.35363,1.0274786604204782,
66477.38694,0.10871983616162748,
66477.42029,0.7151259655031682,
66477.45363,0.5796726781450469,
66477.48694,1.0462579164109251,
66477.52029,0.8025878260934747,
66477.55363,0.9288312102907041,
66477.58694,0.6649282122273759,
66477.62029,1.5651422069187875,
66477.6536,0.40218089118892925,
66477.68694,0.026335392560908586,
66477.72029,0.29207836921615493,
66477.7536,0.9062738510386472,
66477.78694,0.3734121633338069,
66477.82026,0.09009708923313402,
66477.8536,-0.06751238659328082,
66477.88694,0.29304064980995753,
66477.92026,0.5278543125236601,
66477.9536,-0.18741719112393396,
66477.98694,0.0503599502670123,
66478.02026,0.11538568855728229,
66478.0536,0.8528670500111931,
66478.08691,0.7099690326767759,
66478.12026,1.1837474577330416,
66478.1536,0.47360358891331056,
66478.18691,-0.0998196227470277,
66478.22026,0.8237972522550001,
66478.2536,0.9755652606751363,
66478.28691,0.517924818902328,
66478.32026,0.24706375159482047,
66478.3536,0.4944364486433875,
66478.38691,0.08865987990073002,
66478.42026,0.49320527508807027,
66478.45357,0.2145693261342193,
66478.48691,0.11793640455718109,
66478.52026,0.9935334621454729,
66478.55357,0.552380692919631,
66478.58691,-0.3919940033924752,
66478.62022,0.2216312825547842,
66478.65357,0.8381019221811145,
66478.68691,-0.21130673216663803,
66478.72022,0.22075737085030372,
66478.75357,0.7660013551114797,
66478.78688,0.7044264473536834,
66478.82022,-0.38780337046622576,
66478.85357,0.6551521324976204,
66478.88688,0.2675071725345914,
66478.92022,0.2697299246822116,
66478.95357,0.4383195436130254,
66478.98688,0.20695383249082744,
66479.02022,0.05134843368888046,
66479.05357,-0.0647899995736201,
66479.08688,0.23959281879048794,
66479.12022,-0.01661964720939213,
66479.15357,0.15350221517778068,
66479.18688,0.23050346145838754,
66479.22022,0.8667822811469724,
66479.25357,-0.0167313399857241,
66479.28688,0.8276930224044036,
66479.32022,-0.0565723661282025,
66479.35354,-0.32338046310118174,
66479.38688,-0.02075879861535821,
66479.42019,0.06082722981128692,
66479.45354,-0.742401058869027,
66479.48688,0.29555471145358075,
66479.52019,0.26850163006789224,
66479.55354,0.7615349309763775,
66479.58688,0.335311155000372,
66479.62019,0.08898646150660824,
66479.65354,0.874793187692132,
66479.68685,0.8488140796766358,
66479.72019,-0.4392194249385067,
66479.75354,0.7564730322739112,
66479.78685,0.11388562204047932,
66479.82019,-0.1508591107878312,
66479.85354,0.6385334625935659,
66479.88685,0.6665983512881324,
66479.92019,0.3089659320816663,
66479.95354,0.8768205886036385,
66479.98685,0.5971302038730568,
66480.02019,0.5135145867170496,
66480.0535,-0.21145060188252604,
66480.08685,0.700913450760011,
66480.12019,0.4361027655768668,
66480.1535,0.2916589413041483,
66480.18685,0.2562669895211084,
66480.22016,1.319653041065868,
66480.2535,0.26688480401590386,
66480.28685,0.41426211784422323,
66480.32016,1.1431859337775725,
66480.3535,-0.145488785826519,
66480.38685,-0.1528846802108241,
66480.42016,0.02381087938907535,
66480.4535,-0.007609805714096587,
66480.48682,-0.9030045918364331,
66480.52016,0.009290629510214565,
66480.5535,0.00047016513962882254,
66480.58682,0.7859458323023814,
66480.62016,0.5905353705910603,
66480.6535,1.18944724324123,
66480.68682,0.1690140436489444,
66480.72016,0.21869112776460822,
66480.7535,0.906431051223801,
66480.78682,0.5448624212179629,
66480.82016,0.50653697987938,
66480.85347,1.1450287913105175,
66480.88682,0.6193836142831031,
66480.92016,0.5289971171896841,
66480.95347,0.047469322191969525,
66480.98682,0.9200340698071283,
66481.02013,-0.09778336878306164,
66481.05347,1.0745683741799388,
66481.08682,0.6906879539965195,
66481.12013,0.827484107686319,
66481.15347,-0.025879077085417167,
66481.18682,0.04285902834100811,
66481.22013,1.0638000247346224,
66481.25347,0.984021797960368,
66481.28678,0.7593676796553231,
66481.32013,0.8676757304449723,
66481.35347,0.6876894194387219,
66481.38678,1.0807264297742647,
66481.42013,1.126367202207864,
66481.45347,0.6944991415502358,
66481.48678,0.9031920143504099,
66481.52013,0.20695383249082744,
66481.55347,0.8889794996072237,
66481.58678,1.4820539241574548,
66481.62013,0.9270076573384288,
66481.65344,1.5675095199054958,
66481.68678,0.995997997073934,
66481.72013,1.2722899569281443,
66481.75344,0.911194067843081,
66481.78678,0.6605179800420685,
66481.8201,0.7846262898577709,
66481.85344,0.9038503461021727,
66481.88678,1.356363844170318,
66481.9201,0.10437177003754781,
66481.95344,0.8638354611221636,
66481.98678,1.2026091085013202,
66482.0201,0.4046949528325524,
66482.05344,0.20903559386358642,
66482.08678,1.4328551058317986,
66482.1201,0.0835651131355653,
66482.15344,-0.16088075959206255,
66482.18675,0.7030380736132703,
66482.2201,0.1847654670830357,
66482.25344,0.2175483230985842,
66482.28675,0.7426956967425583,
66482.3201,0.1629569962899482,
66482.35344,0.6308513254721401,
66482.38675,-0.15497424718358724,
66482.4201,-0.28784085530864767,
66482.45344,0.3515570447664974,
66482.48675,1.2501570923469474,
66482.5201,0.10285883116191616,
66482.55344,1.055853472068517,
66482.58675,0.2118740492952901,
66482.62006,0.7477642606796574,
66482.65344,0.7929360784861167,
66482.68675,0.21955170899990964,
66482.72006,0.4862831690770242,
66482.75344,-0.15719769045440762,
66482.78675,-0.013225699749826885,
66482.82006,0.557371928837723,
66482.85344,0.16259973443914033,
66482.88672,0.12394323407784388,
66482.92006,0.7238107220871541,
66482.95344,0.01964552515498592,
66482.98672,0.6055460674955859,
66483.02006,0.374533831930561,
66483.05344,0.15471822677531843,
66483.08672,0.43860326373843217,
66483.12006,0.039574251046118746,
66483.15344,0.0627211107540781,
66483.18672,0.4903916402381473,
66483.22006,0.5472357083161329,
66483.25344,1.4392020804404262,
66483.28672,0.42885338683671337,
66483.32006,0.12681674539001483,
66483.35338,0.6737179963531187,
66483.38672,0.43084011408554623,
66483.42003,0.23365183984353471,
66483.45338,0.5551027451453755,
66483.48672,0.8797784494987335,
66483.52003,0.8349998567762442,
66483.55338,1.356965983972373,
66483.58672,0.7499599026466038,
66483.62003,1.255385044287027,
66483.65338,1.2032201013558343,
66483.68669,-0.19128078433383922,
66483.72003,0.5815836758506809,
66483.75338,0.7124695308383413,
66483.78669,0.6038004319043648,
